full_name,cc_score,party,role,state,cc_score_state_mean,color,x_score,x,y,index,vy,vx,full_name_upper
Michael Gottlieb,85.7,Democrat,Representative,Florida,29.22584531,blue,85.7,427.6890586,157.0501911,187,0.000254558,-0.000510728,MICHAEL GOTTLIEB
Robin Bartleman,92.3,Democrat,Representative,Florida,29.22584531,blue,92.3,455.8331191,154.0233962,188,-3.01E-05,-0.000723313,ROBIN BARTLEMAN
Anthony Sabatini,0,Republican,Representative,Florida,29.22584531,red,0,-7.821202636,153.82445,189,-0.004582468,-0.028809119,ANTHONY SABATINI
Elizabeth Fetterhoff,0,Republican,Representative,Florida,29.22584531,red,0,-20.55687334,184.8848903,190,0.022356079,-0.012030988,ELIZABETH FETTERHOFF
Daisy Morales,76.9,Democrat,Representative,Florida,29.22584531,blue,76.9,385.187191,149.8658775,191,-0.000134542,0.000780704,DAISY MORALES
Melony Bell,0,Republican,Representative,Florida,29.22584531,red,0,-17.09538734,200.10834,192,0.025017114,0.019052752,MELONY BELL
Brett Hage,0,Republican,Representative,Florida,29.22584531,red,0,11.56293101,136.6079998,193,-0.022773999,0.00826506,BRETT HAGE
John Snyder,0,Republican,Representative,Florida,29.22584531,red,0,-5.696657299,105.0400634,194,-0.039721228,0.008608372,JOHN SNYDER
Yvonne Hayes Hinson,92.3,Democrat,Representative,Florida,29.22584531,blue,92.3,456.0255562,162.005413,195,0.00032937,-0.000507565,YVONNE HAYES HINSON
Tom Leek,0,Republican,Representative,Florida,29.22584531,red,0,-21.94899869,128.459525,196,-0.044967722,-0.004679444,TOM LEEK
Allison Tant,92.3,Democrat,Representative,Florida,29.22584531,blue,92.3,466.9013481,172.7414123,197,0.002160716,0.000440593,ALLISON TANT
James Bush,50,Democrat,Representative,Florida,29.22584531,blue,50,250,158.3333333,198,0,0,JAMES BUSH
Angela Nixon,100,Democrat,Representative,Florida,29.22584531,blue,100,499.9669835,165.2600854,199,3.27E-05,8.50E-06,ANGELA NIXON
Keith Truenow,0,Republican,Representative,Florida,29.22584531,red,0,20.87999524,152.634487,200,0.019528567,0.001597106,KEITH TRUENOW
Jeffrey Brandes,12,Republican,Senator,Florida,29.22584531,red,12,60,158.3333333,201,7.95E-16,1.51E-49,JEFFREY BRANDES
Thad Altman,0,Republican,Representative,Florida,29.22584531,red,0,16.34596482,142.9720887,202,-0.032573341,0.022158221,THAD ALTMAN
Alejandro Rizo,0,Republican,Representative,Florida,29.22584531,red,0,2.249099879,191.7411785,203,0.005755807,0.001188796,ALEJANDRO RIZO
Tyler Sirois,0,Republican,Representative,Florida,29.22584531,red,0,0.276828466,184.0961521,204,0.011854285,-0.014325202,TYLER SIROIS
Paul Renner,0,Republican,Representative,Florida,29.22584531,red,0,-1.407705565,150.5802403,205,-0.005860777,-0.027363534,PAUL RENNER
Demi Busatta Cabrera,0,Republican,Representative,Florida,29.22584531,red,0,-1.586949366,176.3770286,206,0.010730388,-0.012400965,DEMI BUSATTA CABRERA
Juan Fernandez-Barquin,0,Republican,Representative,Florida,29.22584531,red,0,-9.452796659,202.3413151,207,0.011763555,0.023819706,JUAN FERNANDEZ-BARQUIN
Michael Grant,0,Republican,Representative,Florida,29.22584531,red,0,-14.07898468,127.0976639,208,-0.036211641,0.000225655,MICHAEL GRANT
Janet Cruz,76,Democrat,Senator,Florida,29.22584531,blue,76,380.0491065,155.9888396,209,-0.000990693,-0.000482454,JANET CRUZ
Tommy Gregory,0,Republican,Representative,Florida,29.22584531,red,0,-17.06926111,134.4750529,210,-0.041175177,-0.00224621,TOMMY GREGORY
Joe Gruters,0,Republican,Senator,Florida,29.22584531,red,0,-13.09903807,159.1349201,211,0.004323913,-0.027366608,JOE GRUTERS
Kevin Chambliss,76.9,Democrat,Representative,Florida,29.22584531,blue,76.9,386.8580435,165.2975782,212,0.000892883,0.000542675,KEVIN CHAMBLISS
Josie Tomkow,0,Republican,Representative,Florida,29.22584531,red,0,-5.535315065,161.6326014,213,-0.012484684,-0.019713725,JOSIE TOMKOW
Dennis Baxley,0,Republican,Senator,Florida,29.22584531,red,0,4.456458619,117.2830804,214,-0.032349751,0.003978548,DENNIS BAXLEY
Randy Fine,0,Republican,Representative,Florida,29.22584531,red,0,-5.383819668,189.4173388,215,0.008660391,-0.005210285,RANDY FINE
Fentrice Driskell,96.2,Democrat,Representative,Florida,29.22584531,blue,96.2,478.1962017,158.270635,216,0.000193994,0.000127783,FENTRICE DRISKELL
Chip LaMarca,0,Republican,Representative,Florida,29.22584531,red,0,13.22758299,150.3251121,217,-0.034411338,0.017078711,CHIP LAMARCA
Daniel Perez,0,Republican,Representative,Florida,29.22584531,red,0,-4.097609934,138.9245532,218,-0.008850074,-0.003833416,DANIEL PEREZ
Loranne Ausley,82.1,Democrat,Senator,Florida,29.22584531,blue,82.1,410.5,158.3333333,219,1.26E-14,5.55E-47,LORANNE AUSLEY
Bobby Powell,59.1,Democrat,Senator,Florida,29.22584531,blue,59.1,295.5,158.3333333,220,-1.33E-16,1.98E-53,BOBBY POWELL
Chuck Clemons,0,Republican,Representative,Florida,29.22584531,red,0,-24.49479391,149.194829,221,-0.025445567,-0.011422559,CHUCK CLEMONS
Lauren Melo,0,Republican,Representative,Florida,29.22584531,red,0,11.81503151,172.8189931,222,0.048915761,-0.003262449,LAUREN MELO
Matt Willhite,64.3,Democrat,Representative,Florida,29.22584531,blue,64.3,323.4305265,155.6768722,223,-8.47E-05,0.000281123,MATT WILLHITE
Nick DiCeglie,0,Republican,Representative,Florida,29.22584531,red,0,2.452305816,164.1860023,224,0.008788258,0.006152337,NICK DICEGLIE
Toby Overdorf,0,Republican,Representative,Florida,29.22584531,red,0,23.25822402,160.3169845,225,0.019140794,0.009832106,TOBY OVERDORF
Mike Giallombardo,0,Republican,Representative,Florida,29.22584531,red,0,-16.7917967,171.9949037,226,0.011357297,-0.019112228,MIKE GIALLOMBARDO
Michelle Salzman,0,Republican,Representative,Florida,29.22584531,red,0,4.177649285,171.0583066,227,0.023735599,-0.000333119,MICHELLE SALZMAN
James Buchanan,0,Republican,Representative,Florida,29.22584531,red,0,5.910940356,178.7896766,228,0.026444601,-0.012824982,JAMES BUCHANAN
Alex Andrade,0,Republican,Representative,Florida,29.22584531,red,0,15.8048717,158.7443575,229,0.01915477,0.004462492,ALEX ANDRADE
Travaris McCurdy,92.3,Democrat,Representative,Florida,29.22584531,blue,92.3,462.6235044,149.8708455,230,-0.000513597,8.38E-05,TRAVARIS MCCURDY
Bobby Payne,0,Republican,Representative,Florida,29.22584531,red,0,-25.22708386,160.7480601,231,0.006744044,-0.037965541,BOBBY PAYNE
Kamia Brown,79.3,Democrat,Representative,Florida,29.22584531,blue,79.3,395.056258,153.8032977,232,9.74E-05,-0.000296059,KAMIA BROWN
Dianne Hart,86.2,Democrat,Representative,Florida,29.22584531,blue,86.2,433.2217354,169.722205,233,0.000620909,0.000342074,DIANNE HART
Gayle Harrell,0,Republican,Senator,Florida,29.22584531,red,0,13.66287391,180.6027337,234,0.056751607,-0.018868344,GAYLE HARRELL
Annette Taddeo,60.9,Democrat,Senator,Florida,29.22584531,blue,60.9,304.5,158.3333333,235,2.65E-16,4.42E-16,ANNETTE TADDEO
Tommy Wright,0,Republican,Senator,Florida,29.22584531,red,0,8.243724603,157.946804,236,0.02825187,-0.000431804,TOMMY WRIGHT
Will Robinson,0,Republican,Representative,Florida,29.22584531,red,0,1.605488334,144.088086,237,-0.007633826,0.009637222,WILL ROBINSON
Anthony Rodriguez,0,Republican,Representative,Florida,29.22584531,red,0,-8.9481421,174.4191616,238,0.001896097,-0.019623306,ANTHONY RODRIGUEZ
Manny Diaz,0,Republican,Senator,Florida,29.22584531,red,0,0.371519104,156.7662442,239,0.007701758,0.001661439,MANNY DIAZ
Jennifer Bradley,0,Republican,Senator,Florida,29.22584531,red,0,11.63709911,201.1268532,240,0.070746562,0.010116856,JENNIFER BRADLEY
Ardian Zika,0,Republican,Representative,Florida,29.22584531,red,0,-13.02180852,187.1685629,241,0.012989663,-0.007388917,ARDIAN ZIKA
Michael Grieco,44.4,Democrat,Representative,Florida,29.22584531,blue,44.4,222,158.3333333,242,0,0,MICHAEL GRIECO
Lori Berman,80,Democrat,Senator,Florida,29.22584531,blue,80,401.7214791,158.1988699,243,6.32E-05,0.000166794,LORI BERMAN
Joe Harding,0,Republican,Representative,Florida,29.22584531,red,0,-10.72841345,166.6297352,244,0.003661302,-0.02831354,JOE HARDING
David Silvers,69,Democrat,Representative,Florida,29.22584531,blue,69,345.7149891,151.1202085,245,-0.000367067,-4.51E-05,DAVID SILVERS
Bobby Dubose,86.2,Democrat,Representative,Florida,29.22584531,blue,86.2,434.1150416,161.7808139,246,0.000380964,-1.33E-05,BOBBY DUBOSE
Ralph Massullo,0,Republican,Representative,Florida,29.22584531,red,0,-9.161385394,133.0625978,247,-0.029638128,0.005328418,RALPH MASSULLO
Lauren Book,37.5,Democrat,Senator,Florida,29.22584531,blue,37.5,187.5,158.3333333,248,0,0,LAUREN BOOK
Ray Rodrigues,0,Republican,Senator,Florida,29.22584531,red,0,-11.87000799,140.5775268,249,-0.035055984,-0.010435726,RAY RODRIGUES
Alex Valdez,100,Democrat,Representative,Colorado,68.68655322,blue,100,487.7539263,2387.330052,250,0.005336835,-0.005148152,ALEX VALDEZ
Donald Valdez,96.5,Democrat,Representative,Colorado,68.68655322,blue,96.5,480.4313785,2375.938797,251,-0.017943976,0.005617692,DONALD VALDEZ
Dominick Moreno,96.3,Democrat,Senator,Colorado,68.68655322,blue,96.3,480.4203553,2367.974558,252,-0.018586011,0.004658816,DOMINICK MORENO
Marc Snyder,100,Democrat,Representative,Colorado,68.68655322,blue,100,487.7628723,2395.197513,253,0.008543948,-0.003096011,MARC SNYDER
Paul Lundeen,7.6,Republican,Senator,Colorado,68.68655322,red,7.6,38.05407512,2374.629603,254,-0.000258942,6.90E-05,PAUL LUNDEEN
Cathy Kipp,100,Democrat,Representative,Colorado,68.68655322,blue,100,501.2180566,2363.46976,255,-0.001330462,-0.000692337,CATHY KIPP
Terri Carver,19.1,Republican,Representative,Colorado,68.68655322,red,19.1,96.85424525,2378.276079,256,-9.54E-05,0.000179624,TERRI CARVER
Rod Pelton,14.3,Republican,Representative,Colorado,68.68655322,red,14.3,71.69124947,2378.883499,257,9.72E-05,2.15E-07,ROD PELTON
Jennifer Bacon,N/A,Democrat,Representative,Colorado,68.68655322,grey,120,593.2564213,2385.487517,258,0.000816778,0.000835858,JENNIFER BACON
Steven Woodrow,N/A,Democrat,Representative,Colorado,68.68655322,grey,120,608.9371375,2382.742563,259,0.001770653,0.00296483,STEVEN WOODROW
John Cooke,23.3,Republican,Senator,Colorado,68.68655322,red,23.3,117.0844063,2377.816591,260,0.000135806,2.58E-07,JOHN COOKE
Serena Gonzales-Gutierrez,100,Democrat,Representative,Colorado,68.68655322,blue,100,508.1692985,2383.20037,261,0.00333266,0.002627679,SERENA GONZALES-GUTIERREZ
Shane Sandridge,0,Republican,Representative,Colorado,68.68655322,red,0,-1.18E-07,2382.986368,262,0.000316993,3.55E-10,SHANE SANDRIDGE
Rob Woodward,5,Republican,Senator,Colorado,68.68655322,red,5,24.06788892,2379.734516,263,6.47E-05,-0.000101793,ROB WOODWARD
Robert Rodriguez,100,Democrat,Senator,Colorado,68.68655322,blue,100,494.4430785,2375.402556,264,0.001689326,-0.002218269,ROBERT RODRIGUEZ
Leslie Herod,100,Democrat,Representative,Colorado,68.68655322,blue,100,515.007078,2371.276145,265,0.000322268,0.002255153,LESLIE HEROD
Colin Larson,4.8,Republican,Representative,Colorado,68.68655322,red,4.8,22.47982566,2371.90461,266,-0.00018368,-0.000126912,COLIN LARSON
Tracey Bernett,N/A,Democrat,Representative,Colorado,68.68655322,grey,120,590.8972095,2371.837347,267,0.000487124,0.001369207,TRACEY BERNETT
Sonya Jaquez Lewis,100,Democrat,Senator,Colorado,68.68655322,blue,100,494.1801209,2343.588488,268,-0.002885962,-0.001478814,SONYA JAQUEZ LEWIS
Kerry Donovan,93.3,Democrat,Senator,Colorado,68.68655322,blue,93.3,465.7195788,2375.176348,269,0.001186243,0.002050649,KERRY DONOVAN
Perry Will,20,Republican,Representative,Colorado,68.68655322,red,20,101.2059926,2371.56364,270,-0.000112797,0.000168254,PERRY WILL
Matt Soper,5.6,Republican,Representative,Colorado,68.68655322,red,5.6,28.46885417,2366.610658,271,-0.000243869,2.48E-05,MATT SOPER
Brianna Titone,90.5,Democrat,Representative,Colorado,68.68655322,blue,90.5,452.050555,2371.663868,272,-0.000113543,-4.81E-07,BRIANNA TITONE
Thomas Exum,100,Democrat,Representative,Colorado,68.68655322,blue,100,501.6006376,2411.150259,273,0.005945337,0.001620449,THOMAS EXUM
Susan Lontine,100,Democrat,Representative,Colorado,68.68655322,blue,100,508.4437392,2407.065259,274,0.00616128,0.002493822,SUSAN LONTINE
Kevin Van Winkle,9.7,Republican,Representative,Colorado,68.68655322,red,9.7,47.9037189,2370.595179,275,0.000155834,-0.000266983,KEVIN VAN WINKLE
Jeff Bridges,100,Democrat,Senator,Colorado,68.68655322,blue,100,501.5443627,2403.18969,276,0.005033269,0.000739122,JEFF BRIDGES
Faith Winter,100,Democrat,Senator,Colorado,68.68655322,blue,100,515.1508652,2395.098575,277,0.003896253,0.004400762,FAITH WINTER
Stephanie Luck,N/A,Republican,Representative,Colorado,68.68655322,grey,120,595.8082336,2399.157038,278,0.000625965,-0.00378951,STEPHANIE LUCK
Andres Pico,N/A,Republican,Representative,Colorado,68.68655322,grey,120,599.4414788,2349.434628,279,-0.001985988,-0.003572545,ANDRES PICO
Bob Gardner,20.9,Republican,Senator,Colorado,68.68655322,red,20.9,104.895679,2378.652243,280,0.000207561,-1.26E-05,BOB GARDNER
Adrienne Benavidez,100,Democrat,Representative,Colorado,68.68655322,blue,100,501.01565,2339.550461,281,-0.003235102,-3.31E-05,ADRIENNE BENAVIDEZ
Rod Bockenfeld,9.5,Republican,Representative,Colorado,68.68655322,red,9.5,45.24087622,2378.137892,282,0.000239639,-0.000107731,ROD BOCKENFELD
Cleave Simpson,N/A,Republican,Senator,Colorado,68.68655322,grey,120,593.7468107,2364.377521,283,-0.000492405,-0.000315114,CLEAVE SIMPSON
Barbara Kirkmeyer,N/A,Republican,Senator,Colorado,68.68655322,grey,120,601.5902134,2363.077073,284,-0.001343965,0.000703401,BARBARA KIRKMEYER
Chris Hansen,100,Democrat,Senator,Colorado,68.68655322,blue,100,487.5565571,2371.560955,285,-0.000710128,-0.003836233,CHRIS HANSEN
Barbara McLachlan,100,Democrat,Representative,Colorado,68.68655322,blue,100,508.1515431,2375.294366,286,0.001369314,0.001277767,BARBARA MCLACHLAN
Chris Holbert,16.7,Republican,Senator,Colorado,68.68655322,red,16.7,82.93307745,2372.504591,287,-8.88E-05,2.49E-06,CHRIS HOLBERT
Robert Rankin,25.4,Republican,Senator,Colorado,68.68655322,red,25.4,127,2375,288,-1.41E-15,1.10E-16,ROBERT RANKIN
Patrick Neville,5.9,Republican,Representative,Colorado,68.68655322,red,5.9,30.05938127,2374.436648,289,9.54E-05,-7.32E-06,PATRICK NEVILLE
Leroy Garcia,95,Democrat,Senator,Colorado,68.68655322,blue,95,473.2516958,2372.469695,290,-0.006510563,-0.000793392,LEROY GARCIA
Meg Froelich,100,Democrat,Representative,Colorado,68.68655322,blue,100,515.0164585,2387.145769,291,0.003023465,0.005455903,MEG FROELICH
Naquetta Ricks,N/A,Democrat,Representative,Colorado,68.68655322,grey,120,603.6278035,2397.731643,292,0.002286745,-0.002274356,NAQUETTA RICKS
Tim Geitner,0,Republican,Representative,Colorado,68.68655322,red,0,2.36E-07,2375.002757,293,-6.41E-05,-7.18E-10,TIM GEITNER
Michael Lynch,N/A,Republican,Representative,Colorado,68.68655322,grey,120,595.9477474,2378.010023,294,5.77E-05,0.00274051,MICHAEL LYNCH
Edith Hooton,100,Democrat,Representative,Colorado,68.68655322,blue,100,501.064287,2347.493732,295,-0.001939266,0.000154407,EDITH HOOTON
Monica Duran,100,Democrat,Representative,Colorado,68.68655322,blue,100,501.4437092,2395.232022,296,0.004050321,0.000875033,MONICA DURAN
Mark Baisley,0,Republican,Representative,Colorado,68.68655322,red,0,-1.19E-07,2367.010875,297,-0.000252936,3.63E-10,MARK BAISLEY
Tonya Van Beber,N/A,Republican,Representative,Colorado,68.68655322,grey,120,598.474215,2391.642127,298,0.000844049,-0.001392008,TONYA VAN BEBER
Yadira Caraveo,100,Democrat,Representative,Colorado,68.68655322,blue,100,501.4574021,2387.260269,299,0.003455903,-0.001463728,YADIRA CARAVEO
Jerry Sonnenberg,22.4,Republican,Senator,Colorado,68.68655322,red,22.4,111.4155937,2372.183409,300,-0.000135806,-2.58E-07,JERRY SONNENBERG
Ron Hanks,N/A,Republican,Representative,Colorado,68.68655322,grey,120,590.6891144,2393.021308,301,0.000219118,-0.00366948,RON HANKS
Rachel Zenzinger,100,Democrat,Senator,Colorado,68.68655322,blue,100,487.4044811,2347.693309,302,-0.004093667,-0.0043054,RACHEL ZENZINGER
Jessie Danielson,98.5,Democrat,Senator,Colorado,68.68655322,blue,98.5,480.6631291,2383.913598,303,-0.017447757,0.00243713,JESSIE DANIELSON
Jim Smallwood,14,Republican,Senator,Colorado,68.68655322,red,14,69.80875053,2371.116501,304,-9.72E-05,-2.15E-07,JIM SMALLWOOD
Karen McCormick,N/A,Democrat,Representative,Colorado,68.68655322,grey,120,598.7248637,2370.511981,305,-6.01E-05,0.0026849,KAREN MCCORMICK
Chris Kennedy,100,Democrat,Representative,Colorado,68.68655322,blue,100,487.5044434,2363.672153,306,-0.003576083,-0.003916215,CHRIS KENNEDY
Kim Ransom,6.1,Republican,Representative,Colorado,68.68655322,red,6.1,31.64554942,2382.269268,307,0.000280441,6.20E-05,KIM RANSOM
Dylan Roberts,100,Democrat,Representative,Colorado,68.68655322,blue,100,514.9396049,2363.389132,308,-0.002068947,0.002404268,DYLAN ROBERTS
Kevin Priola,62,Republican,Senator,Colorado,68.68655322,red,62,310,2375,309,0,0,KEVIN PRIOLA
Dafna Michaelson Jenet,100,Democrat,Representative,Colorado,68.68655322,blue,100,507.9418043,2343.486618,310,-0.002999001,0.000697028,DAFNA MICHAELSON JENET
Donald Coram,53.7,Republican,Senator,Colorado,68.68655322,red,53.7,268.5,2375,311,0,0,DONALD CORAM
David Ortiz,N/A,Democrat,Representative,Colorado,68.68655322,grey,120,603.8162706,2376.674164,312,-0.000272596,0.003162322,DAVID ORTIZ
Stephen Fenberg,100,Democrat,Senator,Colorado,68.68655322,blue,100,494.562258,2391.226725,313,0.005959864,-0.001232151,STEPHEN FENBERG
Joann Ginal,100,Democrat,Senator,Colorado,68.68655322,blue,100,494.5267864,2383.323372,314,0.003633984,-0.002456994,JOANN GINAL
Alec Garnett,100,Democrat,Representative,Colorado,68.68655322,blue,100,494.3762767,2367.485848,315,-0.000401482,-0.002096413,ALEC GARNETT
Iman Jodeh,N/A,Democrat,Representative,Colorado,68.68655322,grey,120,588.8135377,2358.148451,316,0.001157506,-0.004430033,IMAN JODEH
Lisa Cutter,100,Democrat,Representative,Colorado,68.68655322,blue,100,494.7111689,2407.184224,317,0.006963331,-0.000311002,LISA CUTTER
Dan Woog,N/A,Republican,Representative,Colorado,68.68655322,grey,120,611.6884376,2375.320741,318,-0.000125838,0.003405941,DAN WOOG
Shannon Bird,100,Democrat,Representative,Colorado,68.68655322,blue,100,487.7821513,2403.200555,319,0.008460199,-0.00137495,SHANNON BIRD
Chris Kolker,N/A,Democrat,Senator,Colorado,68.68655322,grey,120,596.644506,2356.897332,320,-0.001235718,-0.003157688,CHRIS KOLKER
Mary Young,N/A,Democrat,Representative,Colorado,68.68655322,grey,120,604.4828952,2355.603814,321,-0.002433056,-0.002027972,MARY YOUNG
Marc Catlin,28.1,Republican,Representative,Colorado,68.68655322,red,28.1,140.5,2375,322,0,0,MARC CATLIN
Dennis Hisey,10,Republican,Senator,Colorado,68.68655322,red,10,53.07983031,2376.681625,323,-0.000149508,0.00045492,DENNIS HISEY
James Coleman,100,Democrat,Senator,Colorado,68.68655322,blue,100,507.9645991,2351.388394,324,-0.000782352,0.001427306,JAMES COLEMAN
Dave Williams,1.9,Republican,Representative,Colorado,68.68655322,red,1.9,9.5,2375,325,-1.13E-14,2.76E-17,DAVE WILLIAMS
Richard Holtorf,N/A,Republican,Representative,Colorado,68.68655322,grey,120,606.5692028,2369.22706,326,-0.001537861,0.003625527,RICHARD HOLTORF
Kerry Tipper,100,Democrat,Representative,Colorado,68.68655322,blue,100,514.9511485,2379.175744,327,0.002350689,0.00510567,KERRY TIPPER
Daneya Esgar,91.2,Democrat,Representative,Colorado,68.68655322,blue,91.2,456.449445,2378.336132,328,0.000113543,4.81E-07,DANEYA ESGAR
Tammy Story,100,Democrat,Senator,Colorado,68.68655322,blue,100,508.2617935,2391.120989,329,0.004965513,0.002383846,TAMMY STORY
Matt Gray,100,Democrat,Representative,Colorado,68.68655322,blue,100,487.4745196,2355.648646,330,-0.003013386,-0.004514977,MATT GRAY
Kyle Mullica,100,Democrat,Representative,Colorado,68.68655322,blue,100,487.605302,2379.450142,331,0.002022678,-0.003443027,KYLE MULLICA
Mary Bradfield,N/A,Republican,Representative,Colorado,68.68655322,grey,120,606.2794768,2390.177095,332,0.003372964,0.000409496,MARY BRADFIELD
Emily Sirota,100,Democrat,Representative,Colorado,68.68655322,blue,100,508.027465,2359.43896,333,-0.002000189,0.001455732,EMILY SIROTA
Brittany Pettersen,100,Democrat,Senator,Colorado,68.68655322,blue,100,494.6471624,2399.155991,334,0.007619706,-0.001002345,BRITTANY PETTERSEN
Ray Scott,31.7,Republican,Senator,Colorado,68.68655322,red,31.7,158.5,2375,335,0,0,RAY SCOTT
Hugh McKean,17.9,Republican,Representative,Colorado,68.68655322,red,17.9,88.87652785,2377.85461,336,0.000130556,-9.15E-05,HUGH MCKEAN
